txn_id,account_id,merchant_name,amount_cents,currency,txn_time,category,status,created_at,updated_at
4471,287,Google,31898,USD,2024-02-21T03:13:36,fuel,posted,2024-02-21T03:13:36,2024-02-21T22:43:36
4472,287,Exxon,-490,USD,2024-01-10T21:38:39,grocery,reversed,2024-01-10T21:38:39,2024-01-11T06:42:39
4473,287,McDonalds,78003,USD,2024-04-07T18:27:22,rideshare,pending,2024-04-07T18:27:22,2024-04-08T05:42:22
4474,287,Home Depot,67138,USD,2025-04-19T10:29:58,streaming,posted,2025-04-19T10:29:58,2025-04-19T20:56:58
4475,287,Shell,18698,USD,2024-05-07T01:25:30,rideshare,reversed,2024-05-07T01:25:30,2024-05-07T12:26:30
4476,287,Exxon,52690,USD,2025-04-23T19:35:15,food,reversed,2025-04-23T19:35:15,2025-04-24T12:00:15
4477,287,Lyft,8802,USD,2025-01-05T05:42:13,rideshare,reversed,2025-01-05T05:42:13,2025-01-05T06:22:13
4478,287,Apple,19779,USD,2024-05-11T02:51:36,coffee,reversed,2024-05-11T02:51:36,2024-05-11T13:07:36
4479,287,McDonalds,93498,USD,2024-12-27T03:43:50,rideshare,posted,2024-12-27T03:43:50,2024-12-27T14:47:50
4480,287,Home Depot,3597,USD,2024-01-09T05:33:24,rideshare,pending,2024-01-09T05:33:24,2024-01-10T02:12:24
4481,287,Shell,83,USD,2025-03-13T02:44:55,retail,reversed,2025-03-13T02:44:55,2025-03-14T00:26:55
4482,287,Uber,54665,USD,2024-02-13T04:29:55,travel,posted,2024-02-13T04:29:55,2024-02-13T06:47:55
4483,287,Uber,38863,USD,2025-05-15T22:12:09,coffee,posted,2025-05-15T22:12:09,2025-05-16T15:22:09
4484,287,Costco,30691,USD,2025-01-14T17:34:47,fuel,posted,2025-01-14T17:34:47,2025-01-15T02:26:47
4485,287,Home Depot,4880,USD,2025-05-26T14:17:18,streaming,pending,2025-05-26T14:17:18,2025-05-27T12:10:18
4486,287,Apple,14376,USD,2024-07-12T01:56:50,travel,reversed,2024-07-12T01:56:50,2024-07-12T06:50:50
4487,287,Apple,94299,USD,2024-02-17T12:12:04,travel,posted,2024-02-17T12:12:04,2024-02-17T21:20:04
4488,287,Shell,27443,USD,2025-03-19T10:25:41,rideshare,posted,2025-03-19T10:25:41,2025-03-19T18:18:41
4489,443,Uber,519,USD,2025-04-01T07:27:35,fuel,pending,2025-04-01T07:27:35,2025-04-02T06:22:35
4490,443,McDonalds,22015,USD,2025-04-03T05:43:33,fuel,pending,2025-04-03T05:43:33,2025-04-03T23:14:33
4491,443,Home Depot,71129,USD,2024-12-30T03:14:57,rideshare,posted,2024-12-30T03:14:57,2024-12-30T18:49:57
4492,443,Costco,30521,USD,2024-06-02T21:22:26,grocery,pending,2024-06-02T21:22:26,2024-06-03T05:46:26
4493,443,Target,61098,USD,2024-01-16T07:07:09,streaming,posted,2024-01-16T07:07:09,2024-01-16T15:36:09
4494,443,Target,87025,USD,2025-05-03T14:44:19,retail,pending,2025-05-03T14:44:19,2025-05-03T22:35:19
4495,443,Walmart,38661,USD,2024-11-24T15:10:00,coffee,pending,2024-11-24T15:10:00,2024-11-25T01:10:00
4496,443,Amazon,31226,USD,2025-01-04T10:48:59,fuel,pending,2025-01-04T10:48:59,2025-01-05T02:27:59
4497,443,Target,5204,USD,2024-05-02T03:57:32,rideshare,posted,2024-05-02T03:57:32,2024-05-02T05:28:32
4498,443,Apple,7518,USD,2024-09-08T19:27:49,retail,pending,2024-09-08T19:27:49,2024-09-09T03:56:49
4499,443,Walmart,40815,USD,2024-04-12T13:56:41,retail,posted,2024-04-12T13:56:41,2024-04-12T16:59:41
4500,443,Lyft,44726,USD,2024-10-10T23:58:38,travel,pending,2024-10-10T23:58:38,2024-10-11T20:01:38
4501,443,Home Depot,81106,USD,2024-07-26T05:00:42,retail,posted,2024-07-26T05:00:42,2024-07-26T10:11:42
4502,443,Costco,82886,USD,2024-04-28T07:18:46,streaming,posted,2024-04-28T07:18:46,2024-04-28T20:43:46
4503,443,Walmart,7333,USD,2024-08-25T07:50:07,coffee,posted,2024-08-25T07:50:07,2024-08-25T20:32:07
4504,443,Lyft,15248,USD,2024-03-09T01:00:29,rideshare,reversed,2024-03-09T01:00:29,2024-03-09T02:12:29
4505,443,Netflix,99016,USD,2025-01-12T17:33:07,grocery,reversed,2025-01-12T17:33:07,2025-01-12T20:39:07
4506,443,Airbnb,94044,USD,2024-07-12T18:23:13,fuel,pending,2024-07-12T18:23:13,2024-07-13T06:18:13
4507,443,Home Depot,93581,USD,2024-06-22T09:00:24,streaming,reversed,2024-06-22T09:00:24,2024-06-22T17:40:24
4508,443,Home Depot,78802,USD,2024-02-23T02:43:34,travel,pending,2024-02-23T02:43:34,2024-02-23T14:05:34
4509,443,Costco,63170,USD,2025-06-21T11:56:11,fuel,posted,2025-06-21T11:56:11,2025-06-22T04:52:11
4510,443,Apple,49423,USD,2024-04-04T04:45:26,rideshare,pending,2024-04-04T04:45:26,2024-04-04T22:19:26
4511,443,Starbucks,83143,USD,2025-05-05T17:40:22,streaming,posted,2025-05-05T17:40:22,2025-05-06T02:03:22
4512,443,Walmart,54437,USD,2024-01-14T13:16:51,food,pending,2024-01-14T13:16:51,2024-01-14T15:48:51
4513,443,Costco,85767,USD,2025-06-05T10:53:23,fuel,reversed,2025-06-05T10:53:23,2025-06-06T01:38:23
4514,443,Starbucks,39411,USD,2024-07-03T10:19:27,retail,pending,2024-07-03T10:19:27,2024-07-04T01:57:27
4515,443,Lyft,7588,USD,2024-12-04T12:14:38,retail,posted,2024-12-04T12:14:38,2024-12-04T17:29:38
4516,443,Shell,39208,USD,2024-02-12T12:20:00,food,reversed,2024-02-12T12:20:00,2024-02-13T00:34:00
4517,443,Apple,83476,USD,2025-06-02T13:47:52,travel,posted,2025-06-02T13:47:52,2025-06-02T16:25:52
4518,443,Exxon,22883,USD,2024-08-25T17:35:40,rideshare,reversed,2024-08-25T17:35:40,2024-08-26T08:00:40
4519,216,Home Depot,3509,USD,2025-01-27T09:21:24,retail,pending,2025-01-27T09:21:24,2025-01-27T10:51:24
4520,216,McDonalds,35293,USD,2024-03-02T02:05:27,food,reversed,2024-03-02T02:05:27,2024-03-02T05:21:27
4521,216,Target,94033,USD,2024-02-08T21:05:44,coffee,posted,2024-02-08T21:05:44,2024-02-09T14:36:44
4522,216,Netflix,63645,USD,2025-02-11T08:21:48,grocery,reversed,2025-02-11T08:21:48,2025-02-12T04:37:48
4523,216,Uber,3015,USD,2024-06-09T21:04:19,food,reversed,2024-06-09T21:04:19,2024-06-10T00:58:19
4524,216,Netflix,29860,USD,2024-10-26T17:12:27,grocery,posted,2024-10-26T17:12:27,2024-10-27T10:32:27
4525,626,Lyft,94188,USD,2025-02-20T01:21:57,grocery,reversed,2025-02-20T01:21:57,2025-02-21T00:43:57
4526,626,Airbnb,53111,USD,2024-10-01T08:31:08,retail,posted,2024-10-01T08:31:08,2024-10-02T05:56:08
4527,626,Shell,84617,USD,2024-01-28T07:53:16,food,posted,2024-01-28T07:53:16,2024-01-28T21:32:16
4528,626,McDonalds,68294,USD,2025-03-08T11:35:06,coffee,posted,2025-03-08T11:35:06,2025-03-09T03:55:06
4529,626,Amazon,66682,USD,2024-05-16T18:41:23,retail,posted,2024-05-16T18:41:23,2024-05-17T00:00:23
4530,626,Costco,18524,USD,2025-01-14T06:06:30,retail,reversed,2025-01-14T06:06:30,2025-01-15T03:53:30
4531,626,Exxon,12714,USD,2025-03-06T06:51:23,streaming,posted,2025-03-06T06:51:23,2025-03-06T12:07:23
4532,626,Google,23317,USD,2025-05-06T02:26:04,rideshare,posted,2025-05-06T02:26:04,2025-05-06T16:46:04
4533,626,Google,325,USD,2024-08-07T14:14:34,rideshare,reversed,2024-08-07T14:14:34,2024-08-07T15:12:34
4534,626,Amazon,27090,USD,2025-02-18T08:33:02,food,reversed,2025-02-18T08:33:02,2025-02-18T23:41:02
4535,626,Shell,97645,USD,2025-02-08T05:29:49,fuel,pending,2025-02-08T05:29:49,2025-02-09T03:22:49
4536,626,Uber,43439,USD,2024-07-17T07:11:50,rideshare,posted,2024-07-17T07:11:50,2024-07-17T22:56:50
4537,626,Apple,32106,USD,2024-03-02T16:41:50,travel,posted,2024-03-02T16:41:50,2024-03-03T11:56:50
4538,626,Apple,54987,USD,2024-01-28T10:23:11,food,posted,2024-01-28T10:23:11,2024-01-28T23:06:11
4539,626,Lyft,71555,USD,2024-02-23T02:39:37,travel,pending,2024-02-23T02:39:37,2024-02-23T05:31:37
4540,626,Lyft,37888,USD,2024-11-26T02:19:26,food,pending,2024-11-26T02:19:26,2024-11-26T14:18:26
4541,626,McDonalds,77641,USD,2025-06-03T11:59:36,fuel,posted,2025-06-03T11:59:36,2025-06-03T19:03:36
4542,626,Airbnb,30629,USD,2024-08-23T20:49:22,grocery,reversed,2024-08-23T20:49:22,2024-08-23T22:28:22
4543,626,Google,83959,USD,2025-05-01T02:04:14,rideshare,reversed,2025-05-01T02:04:14,2025-05-01T07:04:14
4544,626,Amazon,92340,USD,2024-01-13T15:03:42,coffee,posted,2024-01-13T15:03:42,2024-01-14T09:06:42
4545,626,Lyft,54167,USD,2024-09-25T19:47:34,rideshare,pending,2024-09-25T19:47:34,2024-09-26T11:48:34
4546,626,Google,60497,USD,2025-06-30T10:17:58,rideshare,pending,2025-06-30T10:17:58,2025-07-01T09:23:58
4547,626,Apple,11031,USD,2024-06-04T09:26:32,travel,reversed,2024-06-04T09:26:32,2024-06-05T04:27:32
4548,626,Shell,12190,USD,2025-01-08T15:04:28,coffee,posted,2025-01-08T15:04:28,2025-01-08T18:44:28
4549,626,Netflix,35115,USD,2024-10-15T07:14:03,travel,reversed,2024-10-15T07:14:03,2024-10-15T12:28:03
4550,626,Starbucks,11565,USD,2024-01-10T19:09:54,streaming,reversed,2024-01-10T19:09:54,2024-01-10T21:06:54
4551,626,Costco,47145,USD,2024-04-17T13:44:49,streaming,posted,2024-04-17T13:44:49,2024-04-18T00:41:49
4552,626,Amazon,84269,USD,2024-01-19T11:11:58,fuel,posted,2024-01-19T11:11:58,2024-01-20T07:19:58
4553,626,Home Depot,64490,USD,2024-01-25T08:25:10,retail,reversed,2024-01-25T08:25:10,2024-01-26T03:39:10
4554,626,Costco,70163,USD,2025-03-31T06:36:44,rideshare,reversed,2025-03-31T06:36:44,2025-03-31T23:31:44
4555,626,Google,80719,USD,2024-11-07T19:47:11,rideshare,reversed,2024-11-07T19:47:11,2024-11-08T13:11:11
4556,626,Uber,15708,USD,2025-01-06T12:21:05,food,pending,2025-01-06T12:21:05,2025-01-07T01:43:05
4557,626,Target,-272,USD,2024-06-15T15:35:50,streaming,pending,2024-06-15T15:35:50,2024-06-16T09:32:50
4558,626,Exxon,99246,USD,2024-06-19T16:36:16,retail,pending,2024-06-19T16:36:16,2024-06-19T17:37:16
4559,626,Uber,8416,USD,2025-03-26T16:53:18,rideshare,posted,2025-03-26T16:53:18,2025-03-26T22:15:18
4560,896,Amazon,27625,USD,2025-04-25T08:57:16,travel,reversed,2025-04-25T08:57:16,2025-04-25T18:26:16
4561,896,Shell,55367,USD,2024-03-23T14:37:50,food,posted,2024-03-23T14:37:50,2024-03-23T23:52:50
4562,896,Apple,96906,USD,2024-11-17T00:41:58,coffee,reversed,2024-11-17T00:41:58,2024-11-17T21:49:58
4563,896,Target,88857,USD,2025-01-20T16:00:15,fuel,pending,2025-01-20T16:00:15,2025-01-21T09:48:15
4564,896,Starbucks,47491,USD,2025-04-15T09:51:46,coffee,posted,2025-04-15T09:51:46,2025-04-15T15:08:46
4565,896,Lyft,99972,USD,2024-12-17T08:15:32,food,pending,2024-12-17T08:15:32,2024-12-17T08:23:32
4566,896,Target,14697,USD,2024-05-08T21:13:34,retail,pending,2024-05-08T21:13:34,2024-05-09T04:52:34
4567,896,Lyft,3105,USD,2024-08-10T21:30:28,food,reversed,2024-08-10T21:30:28,2024-08-11T13:28:28
4568,896,Starbucks,11380,USD,2024-12-16T18:34:53,fuel,pending,2024-12-16T18:34:53,2024-12-17T17:04:53
4569,896,Shell,65981,USD,2024-10-13T13:57:37,retail,posted,2024-10-13T13:57:37,2024-10-13T17:26:37
4570,896,Starbucks,80448,USD,2025-02-05T05:48:01,retail,posted,2025-02-05T05:48:01,2025-02-05T08:10:01
4571,896,Apple,50762,USD,2024-11-16T15:28:49,retail,reversed,2024-11-16T15:28:49,2024-11-17T09:58:49
4572,896,Target,21552,USD,2024-03-30T03:15:10,coffee,posted,2024-03-30T03:15:10,2024-03-30T21:14:10
4573,896,McDonalds,36523,USD,2025-03-05T18:43:49,streaming,posted,2025-03-05T18:43:49,2025-03-06T16:23:49
4574,896,Shell,2409,USD,2025-04-22T01:43:46,food,pending,2025-04-22T01:43:46,2025-04-22T15:55:46
4575,896,Starbucks,40779,USD,2024-03-05T09:19:24,travel,posted,2024-03-05T09:19:24,2024-03-06T06:11:24
4576,896,McDonalds,70306,USD,2024-09-07T20:23:36,streaming,posted,2024-09-07T20:23:36,2024-09-08T06:43:36
4577,896,Starbucks,-59,USD,2024-04-30T14:52:01,coffee,posted,2024-04-30T14:52:01,2024-05-01T14:33:01
4578,896,Uber,17552,USD,2025-03-07T07:56:28,food,pending,2025-03-07T07:56:28,2025-03-07T10:20:28
4579,896,Target,58488,USD,2024-07-08T18:23:13,travel,pending,2024-07-08T18:23:13,2024-07-09T04:37:13
4580,896,Target,3446,USD,2024-10-12T01:12:47,grocery,pending,2024-10-12T01:12:47,2024-10-12T19:23:47
4581,896,Starbucks,89154,USD,2024-01-25T12:26:09,food,reversed,2024-01-25T12:26:09,2024-01-26T01:25:09
4582,896,McDonalds,74960,USD,2025-05-05T08:15:21,grocery,posted,2025-05-05T08:15:21,2025-05-05T12:23:21
4583,896,Target,97907,USD,2025-04-14T08:38:50,food,pending,2025-04-14T08:38:50,2025-04-14T21:42:50
4584,891,Google,32562,USD,2024-01-20T00:50:55,grocery,reversed,2024-01-20T00:50:55,2024-01-20T20:12:55
4585,891,Costco,11360,USD,2024-04-06T10:08:41,coffee,reversed,2024-04-06T10:08:41,2024-04-06T20:53:41
4586,891,Exxon,84216,USD,2024-10-20T21:14:10,coffee,posted,2024-10-20T21:14:10,2024-10-21T13:49:10
4587,891,Netflix,71426,USD,2024-11-13T20:10:13,rideshare,posted,2024-11-13T20:10:13,2024-11-13T22:19:13
4588,891,Uber,26894,USD,2024-02-05T03:49:42,grocery,posted,2024-02-05T03:49:42,2024-02-05T06:59:42
4589,891,Walmart,97040,USD,2024-06-02T19:03:53,grocery,pending,2024-06-02T19:03:53,2024-06-03T14:14:53
4590,891,Uber,11574,USD,2025-05-07T01:04:26,retail,posted,2025-05-07T01:04:26,2025-05-07T03:59:26
4591,891,Target,90257,USD,2025-06-25T16:37:10,coffee,posted,2025-06-25T16:37:10,2025-06-26T14:19:10
4592,891,Costco,56318,USD,2024-03-30T23:29:31,retail,posted,2024-03-30T23:29:31,2024-03-31T10:07:31
4593,891,Netflix,3053,USD,2024-12-15T20:44:04,fuel,posted,2024-12-15T20:44:04,2024-12-15T20:46:04
4594,699,Google,48645,USD,2024-02-07T02:25:47,grocery,posted,2024-02-07T02:25:47,2024-02-08T00:57:47
4595,699,Netflix,58132,USD,2025-01-25T22:43:28,rideshare,pending,2025-01-25T22:43:28,2025-01-25T23:27:28
4596,699,Uber,11705,USD,2024-06-02T17:43:46,fuel,posted,2024-06-02T17:43:46,2024-06-03T02:59:46
4597,699,Starbucks,60102,USD,2024-09-01T10:28:46,coffee,posted,2024-09-01T10:28:46,2024-09-01T21:39:46
4598,699,Shell,59917,USD,2025-05-28T17:14:49,streaming,pending,2025-05-28T17:14:49,2025-05-29T08:45:49
4599,699,Target,1581,USD,2024-07-26T22:49:52,rideshare,posted,2024-07-26T22:49:52,2024-07-27T07:52:52
4600,699,Exxon,79033,USD,2024-07-19T14:31:28,travel,pending,2024-07-19T14:31:28,2024-07-20T11:08:28
4601,699,Shell,30365,USD,2024-06-27T09:22:05,grocery,reversed,2024-06-27T09:22:05,2024-06-27T17:10:05
4602,699,Shell,96014,USD,2024-11-01T09:29:19,streaming,pending,2024-11-01T09:29:19,2024-11-01T15:49:19
4603,699,Uber,51021,USD,2025-05-04T09:25:22,grocery,pending,2025-05-04T09:25:22,2025-05-04T22:34:22
4604,699,Starbucks,27379,USD,2024-01-14T03:26:14,food,posted,2024-01-14T03:26:14,2024-01-14T15:24:14
4605,699,Home Depot,6567,USD,2024-06-30T13:16:53,retail,posted,2024-06-30T13:16:53,2024-07-01T05:57:53
4606,699,Walmart,29645,USD,2024-11-04T00:44:21,retail,pending,2024-11-04T00:44:21,2024-11-04T01:38:21
4607,699,Apple,76978,USD,2025-02-18T15:02:26,fuel,posted,2025-02-18T15:02:26,2025-02-19T04:55:26
4608,699,Lyft,19724,USD,2024-03-14T11:51:54,rideshare,posted,2024-03-14T11:51:54,2024-03-14T13:07:54
4609,699,Amazon,35830,USD,2024-10-28T18:07:00,retail,posted,2024-10-28T18:07:00,2024-10-29T09:09:00
4610,699,Apple,66295,USD,2024-08-13T17:02:51,travel,reversed,2024-08-13T17:02:51,2024-08-14T03:17:51
4611,699,McDonalds,47620,USD,2025-03-12T01:49:32,streaming,reversed,2025-03-12T01:49:32,2025-03-12T10:25:32
4612,699,Google,7088,USD,2025-02-05T09:11:18,retail,reversed,2025-02-05T09:11:18,2025-02-05T17:35:18
4613,699,Amazon,11962,USD,2024-11-10T19:06:24,retail,posted,2024-11-10T19:06:24,2024-11-11T11:05:24
4614,699,Walmart,96761,USD,2024-01-04T01:14:11,travel,posted,2024-01-04T01:14:11,2024-01-04T08:48:11
4615,699,Lyft,60976,USD,2025-05-22T20:30:02,streaming,reversed,2025-05-22T20:30:02,2025-05-23T03:14:02
4616,351,Netflix,56215,USD,2024-01-29T17:12:46,grocery,pending,2024-01-29T17:12:46,2024-01-29T19:43:46
4617,351,Shell,11974,USD,2024-12-09T13:59:49,food,pending,2024-12-09T13:59:49,2024-12-09T15:13:49
4618,351,Amazon,78751,USD,2024-08-03T22:53:31,coffee,pending,2024-08-03T22:53:31,2024-08-04T08:01:31
4619,351,Walmart,36499,USD,2024-08-10T14:52:21,fuel,posted,2024-08-10T14:52:21,2024-08-11T11:04:21
4620,351,Uber,56686,USD,2024-11-24T10:56:38,rideshare,pending,2024-11-24T10:56:38,2024-11-24T18:53:38
4621,351,Netflix,84766,USD,2025-05-31T23:22:21,streaming,reversed,2025-05-31T23:22:21,2025-06-01T18:38:21
4622,351,Airbnb,89924,USD,2024-11-12T05:57:30,fuel,posted,2024-11-12T05:57:30,2024-11-12T11:28:30
4623,351,Walmart,72389,USD,2024-06-26T17:21:39,travel,reversed,2024-06-26T17:21:39,2024-06-26T18:15:39
4624,351,Target,93275,USD,2024-06-12T23:29:08,fuel,pending,2024-06-12T23:29:08,2024-06-12T23:31:08
4625,351,Shell,38778,USD,2024-02-13T00:45:13,coffee,posted,2024-02-13T00:45:13,2024-02-13T22:08:13
4626,351,Target,43610,USD,2024-11-09T23:10:41,food,reversed,2024-11-09T23:10:41,2024-11-10T02:58:41
4627,351,Exxon,60602,USD,2025-04-21T11:02:38,travel,pending,2025-04-21T11:02:38,2025-04-21T14:34:38
4628,351,Shell,26371,USD,2024-12-18T23:11:18,streaming,posted,2024-12-18T23:11:18,2024-12-19T22:53:18
4629,351,Netflix,33788,USD,2024-04-30T05:07:42,travel,reversed,2024-04-30T05:07:42,2024-04-30T10:18:42
4630,351,McDonalds,95812,USD,2024-06-01T07:07:25,fuel,reversed,2024-06-01T07:07:25,2024-06-01T19:57:25
4631,351,Target,84671,USD,2024-09-12T23:37:13,coffee,posted,2024-09-12T23:37:13,2024-09-13T22:06:13
4632,351,Google,70536,USD,2024-10-28T09:13:20,grocery,posted,2024-10-28T09:13:20,2024-10-29T09:09:20
4633,651,Shell,33845,USD,2024-07-06T12:30:26,rideshare,pending,2024-07-06T12:30:26,2024-07-07T04:56:26
4634,651,Google,49185,USD,2025-04-17T23:48:02,retail,posted,2025-04-17T23:48:02,2025-04-18T00:00:02
4635,651,Netflix,45688,USD,2024-10-10T17:31:23,grocery,posted,2024-10-10T17:31:23,2024-10-11T01:19:23
4636,651,Shell,58621,USD,2024-09-05T02:36:24,coffee,pending,2024-09-05T02:36:24,2024-09-05T06:44:24
4637,651,Lyft,15858,USD,2024-10-28T19:40:41,retail,posted,2024-10-28T19:40:41,2024-10-29T19:28:41
4638,651,Shell,71045,USD,2025-04-01T06:49:23,rideshare,posted,2025-04-01T06:49:23,2025-04-01T15:47:23
4639,651,Apple,37617,USD,2024-11-01T08:45:08,rideshare,reversed,2024-11-01T08:45:08,2024-11-02T03:00:08
4640,651,Google,76114,USD,2025-06-23T00:22:58,retail,pending,2025-06-23T00:22:58,2025-06-23T10:28:58
4641,651,Exxon,80364,USD,2025-05-29T16:09:46,fuel,posted,2025-05-29T16:09:46,2025-05-30T08:44:46
4642,651,Shell,28248,USD,2024-01-04T19:23:26,rideshare,posted,2024-01-04T19:23:26,2024-01-05T17:57:26
4643,268,Costco,89175,USD,2025-01-04T06:46:16,grocery,reversed,2025-01-04T06:46:16,2025-01-05T01:13:16
4644,268,Home Depot,50105,USD,2024-11-02T21:33:55,coffee,posted,2024-11-02T21:33:55,2024-11-03T08:32:55
4645,268,Costco,77211,USD,2024-04-07T23:28:45,retail,posted,2024-04-07T23:28:45,2024-04-08T00:16:45
4646,268,Apple,20758,USD,2025-04-27T10:51:03,retail,pending,2025-04-27T10:51:03,2025-04-27T12:29:03
4647,268,McDonalds,8512,USD,2025-06-01T22:13:26,grocery,reversed,2025-06-01T22:13:26,2025-06-02T00:06:26
4648,268,Apple,40821,USD,2024-03-05T14:17:34,grocery,posted,2024-03-05T14:17:34,2024-03-05T16:41:34
4649,268,Target,58250,USD,2025-03-30T17:00:59,streaming,posted,2025-03-30T17:00:59,2025-03-31T14:16:59
4650,268,Walmart,65406,USD,2025-05-01T20:23:18,coffee,pending,2025-05-01T20:23:18,2025-05-02T04:16:18
4651,268,Exxon,4144,USD,2024-01-01T22:30:22,coffee,reversed,2024-01-01T22:30:22,2024-01-02T05:05:22
4652,268,Exxon,37708,USD,2025-02-16T07:52:09,food,reversed,2025-02-16T07:52:09,2025-02-17T05:10:09
4653,268,Exxon,98160,USD,2024-02-09T19:04:14,food,posted,2024-02-09T19:04:14,2024-02-09T23:25:14
4654,268,Airbnb,86323,USD,2024-06-01T17:40:31,rideshare,pending,2024-06-01T17:40:31,2024-06-01T19:45:31
4655,268,Uber,85203,USD,2024-07-23T19:39:03,grocery,posted,2024-07-23T19:39:03,2024-07-24T18:43:03
4656,897,Exxon,30114,USD,2025-05-02T20:34:38,food,posted,2025-05-02T20:34:38,2025-05-03T07:23:38
4657,897,Shell,7202,USD,2024-11-21T10:33:25,coffee,pending,2024-11-21T10:33:25,2024-11-21T13:00:25
4658,897,Starbucks,69689,USD,2025-02-15T21:37:32,coffee,pending,2025-02-15T21:37:32,2025-02-16T11:38:32
4659,897,Walmart,96389,USD,2024-06-14T16:37:36,food,posted,2024-06-14T16:37:36,2024-06-14T20:45:36
4660,897,Walmart,48384,USD,2025-01-08T08:45:11,rideshare,pending,2025-01-08T08:45:11,2025-01-08T14:03:11
4661,897,Uber,52193,USD,2024-05-27T06:05:19,grocery,reversed,2024-05-27T06:05:19,2024-05-28T03:30:19
4662,897,Target,77632,USD,2024-12-04T22:22:34,food,reversed,2024-12-04T22:22:34,2024-12-05T04:49:34
4663,897,Shell,80008,USD,2024-09-03T02:46:33,grocery,posted,2024-09-03T02:46:33,2024-09-03T18:33:33
4664,897,Amazon,33902,USD,2024-12-03T12:30:49,rideshare,pending,2024-12-03T12:30:49,2024-12-03T20:11:49
4665,897,Walmart,85349,USD,2025-03-24T11:36:45,rideshare,reversed,2025-03-24T11:36:45,2025-03-24T17:43:45
4666,897,McDonalds,16338,USD,2024-09-23T15:22:42,coffee,reversed,2024-09-23T15:22:42,2024-09-24T05:05:42
4667,897,Starbucks,11329,USD,2024-12-18T19:09:43,food,reversed,2024-12-18T19:09:43,2024-12-19T03:21:43
4668,897,Uber,74437,USD,2024-12-24T03:26:26,fuel,pending,2024-12-24T03:26:26,2024-12-24T09:47:26
4669,897,Airbnb,22249,USD,2024-08-31T03:08:25,food,posted,2024-08-31T03:08:25,2024-08-31T11:56:25
4670,897,Netflix,87626,USD,2024-08-22T00:21:19,streaming,pending,2024-08-22T00:21:19,2024-08-22T21:50:19
4671,897,Home Depot,98498,USD,2024-11-29T08:57:12,food,reversed,2024-11-29T08:57:12,2024-11-29T12:48:12
4672,897,Uber,7749,USD,2024-03-31T05:07:59,rideshare,pending,2024-03-31T05:07:59,2024-03-31T06:41:59
4673,897,Amazon,31751,USD,2024-11-26T22:48:46,retail,posted,2024-11-26T22:48:46,2024-11-27T17:58:46
4674,897,Walmart,60770,USD,2025-01-23T02:45:01,fuel,posted,2025-01-23T02:45:01,2025-01-24T02:43:01
4675,897,Exxon,75834,USD,2024-09-27T01:58:14,retail,reversed,2024-09-27T01:58:14,2024-09-27T15:13:14
4676,897,McDonalds,19875,USD,2025-06-26T14:51:21,travel,reversed,2025-06-26T14:51:21,2025-06-27T07:11:21
4677,897,Starbucks,4832,USD,2025-04-18T14:33:38,fuel,reversed,2025-04-18T14:33:38,2025-04-18T17:53:38
4678,897,Amazon,17915,USD,2025-06-18T11:01:43,streaming,posted,2025-06-18T11:01:43,2025-06-18T19:03:43
4679,897,Walmart,20059,USD,2024-12-29T11:26:43,food,pending,2024-12-29T11:26:43,2024-12-30T00:58:43
4680,897,Amazon,93007,USD,2024-11-03T00:21:46,rideshare,pending,2024-11-03T00:21:46,2024-11-03T06:50:46
4681,897,Uber,64678,USD,2024-09-08T15:48:51,grocery,reversed,2024-09-08T15:48:51,2024-09-08T16:01:51
4682,897,Lyft,79590,USD,2024-05-16T02:08:03,fuel,reversed,2024-05-16T02:08:03,2024-05-16T23:16:03
4683,897,Google,72419,USD,2025-04-02T19:54:23,travel,pending,2025-04-02T19:54:23,2025-04-03T11:26:23
4684,897,Shell,23633,USD,2025-03-19T16:52:30,fuel,posted,2025-03-19T16:52:30,2025-03-20T12:37:30
4685,897,Lyft,98091,USD,2024-09-02T07:49:02,grocery,reversed,2024-09-02T07:49:02,2024-09-03T05:46:02
4686,897,Home Depot,31404,USD,2024-04-23T10:32:47,travel,posted,2024-04-23T10:32:47,2024-04-24T09:49:47
4687,897,Walmart,7632,USD,2024-03-07T06:49:23,travel,reversed,2024-03-07T06:49:23,2024-03-07T14:12:23
4688,897,Amazon,57775,USD,2024-10-31T02:20:29,rideshare,reversed,2024-10-31T02:20:29,2024-10-31T20:20:29
4689,897,Lyft,17453,USD,2024-11-26T15:33:30,food,reversed,2024-11-26T15:33:30,2024-11-27T07:21:30
4690,1001,Starbucks,11554,USD,2024-03-21T20:03:37,fuel,reversed,2024-03-21T20:03:37,2024-03-22T06:00:37
4691,1001,Target,24907,USD,2024-05-04T13:28:15,retail,pending,2024-05-04T13:28:15,2024-05-05T08:00:15
4692,1001,Apple,45381,USD,2024-02-03T08:51:18,rideshare,pending,2024-02-03T08:51:18,2024-02-04T02:11:18
4693,1001,Shell,17156,USD,2025-06-27T06:14:00,coffee,reversed,2025-06-27T06:14:00,2025-06-27T14:51:00
4694,1001,Starbucks,71219,USD,2025-05-10T03:44:46,travel,pending,2025-05-10T03:44:46,2025-05-10T09:34:46
4695,1001,Airbnb,3153,USD,2024-03-26T22:18:12,travel,reversed,2024-03-26T22:18:12,2024-03-27T16:06:12
4696,1001,Walmart,24571,USD,2025-02-11T14:18:35,coffee,reversed,2025-02-11T14:18:35,2025-02-12T05:21:35
